,RK,Player,Team,,,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
156,152,"Christensen, C",MIN,,621478,1B,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,0,0,0,0,1,0,0,1,1,1.00,3,3
157,152,"Colabello, C",TOR,,499624,1B,9,24,2,8,1,0,2,4,0,8,0,0,.333,.333,.625,.958,0,0,0,0,15,3,1,5,4,1.25,46,24
158,152,"Corporan, C",TEX,,449786,C,13,30,3,10,3,0,2,8,3,9,0,0,.333,.400,.633,1.033,0,1,0,1,19,5,0,3,9,0.33,104,35
159,152,"Coyle, T",TB,,621562,2B,3,3,0,1,0,0,0,2,0,0,0,0,.333,.333,.333,.667,0,0,0,0,1,0,0,0,2,0.00,3,3
160,152,"Ficociello, D",DET,,592301,1B,4,3,1,1,1,0,0,0,0,1,0,0,.333,.333,.667,1.000,0,0,0,0,2,1,0,0,1,0.00,5,3
161,152,"Fiorito, D",NYY,,639658,3B,3,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667,0,0,0,0,1,0,0,1,0,*.**,5,3
162,152,"Fox, J",TOR,,444844,1B,3,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667,0,0,0,0,1,0,0,1,0,*.**,5,3
163,152,"Goeddel, T",TB,,595963,3B,3,3,2,1,0,1,0,2,1,1,0,0,.333,.500,1.000,1.500,0,0,0,0,3,1,0,1,0,*.**,9,4
164,152,"Hayes, B",CLE,,451109,C,20,27,4,9,1,0,3,7,3,9,0,0,.333,.406,.704,1.110,0,1,0,1,19,4,0,5,5,1.00,65,32
165,152,"Healy, R",OAK,,592387,3B,6,6,0,2,0,0,0,0,0,1,0,0,.333,.333,.333,.667,0,0,0,0,2,0,0,1,2,0.50,9,6
166,152,"Heathcott, S",NYY,,571761,RF,23,33,12,11,2,1,1,7,6,11,3,1,.333,.450,.545,.995,0,1,0,0,18,4,2,6,7,0.86,91,40
167,152,"Hernandez, M",BOS,,593523,SS,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,0,0,0,0,1,0,0,1,1,1.00,3,3
168,152,"Hernandez, T",HOU,,606192,OF,3,3,0,1,1,0,0,0,0,1,0,0,.333,.333,.667,1.000,0,0,0,0,2,1,0,0,1,0.00,5,3
169,152,"Hicks, J",SEA,,543308,C,8,9,0,3,1,0,0,1,1,1,0,0,.333,.400,.444,.844,0,0,0,0,4,1,0,2,3,0.67,37,10
170,152,"Hosmer, E",KC,,543333,1B,22,63,13,21,5,0,4,14,2,15,0,0,.333,.354,.603,.957,0,0,0,0,38,9,1,17,11,1.55,233,65
171,152,"Jackson, A",SEA,,457706,CF,21,60,5,20,4,2,0,4,3,11,3,1,.333,.359,.467,.826,0,0,0,1,28,6,0,14,16,0.88,200,64
172,152,"Jackson, R",KC,,474249,SS,24,39,8,13,1,0,0,5,7,12,3,1,.333,.435,.359,.794,0,0,0,0,14,1,0,6,8,0.75,148,46
173,152,"Joseph, C",BAL,,543376,C,14,30,3,10,3,0,0,6,2,4,0,0,.333,.343,.433,.776,0,0,0,3,13,3,1,8,12,0.67,49,35
174,152,"Kanzler, J",MIN,,621483,CF,3,3,0,1,1,0,0,0,0,1,0,0,.333,.333,.667,1.000,0,0,0,0,2,1,0,1,0,*.**,6,3
175,152,"Kiermaier, K",TB,,595281,CF,19,48,4,16,5,2,0,4,5,12,5,0,.333,.396,.521,.917,0,0,0,0,25,7,0,10,10,1.00,97,53
176,152,"Kieschnick, R",LAA,,523261,RF,13,9,3,3,1,0,0,0,3,3,0,0,.333,.538,.444,.983,0,1,0,0,4,1,1,4,0,*.**,33,13
177,152,"Machado, D",DET,,553988,SS,17,24,4,8,1,0,0,3,1,2,1,0,.333,.346,.375,.721,0,0,0,1,9,1,0,11,4,2.75,34,26
178,152,"Marincov, T",OAK,,595309,RF,4,3,1,1,0,0,0,0,1,0,0,0,.333,.500,.333,.833,0,0,0,0,1,0,0,1,1,1.00,9,4
179,152,"Mariscal, C",SEA,,607632,3B,4,3,1,1,0,0,0,0,1,2,0,0,.333,.500,.333,.833,0,0,0,0,1,0,0,0,0,-.--,15,4
180,152,"Marisnick, J",HOU,,545350,CF,18,45,6,15,4,1,1,9,3,11,4,1,.333,.404,.533,.937,0,3,0,1,24,6,1,11,10,1.10,95,52
181,152,"Morales, E",SEA,,593806,OF,4,3,0,1,1,0,0,0,1,0,0,0,.333,.500,.667,1.167,0,0,0,0,2,1,0,0,2,0.00,8,4
182,152,"Morgan, J",TEX,,656766,2B,5,3,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,0,0,0,0,1,0,0,2,0,*.**,12,3
183,152,"Moustakas, M",KC,,519058,3B,22,60,8,20,5,0,2,11,5,6,1,2,.333,.394,.517,.911,0,1,0,0,31,7,2,24,12,2.00,217,66
184,152,"Paulino, D",CLE,,609267,LF,3,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667,0,0,0,0,1,0,0,1,0,*.**,6,3
185,152,"Pinto, E",TEX,,599813,OF,2,3,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,0,0,0,0,1,0,0,1,1,1.00,9,3
186,152,"Robinson, D",TEX,,592685,RF,4,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.667,0,0,0,0,1,0,0,0,0,-.--,13,3
187,152,"Swihart, B",BOS,,596119,C,13,30,6,10,1,1,1,8,1,7,0,1,.333,.375,.533,.908,0,1,0,0,16,3,2,11,4,2.75,51,32
188,152,"Travis, S",BOS,,607752,1B,4,6,4,2,1,0,0,1,1,0,0,0,.333,.429,.500,.929,0,0,0,0,3,1,0,3,1,3.00,10,7
189,152,"Vick, L",CLE,,608721,CF,2,3,2,1,1,0,0,0,0,0,0,0,.333,.333,.667,1.000,0,0,0,0,2,1,0,1,1,1.00,4,3
190,152,"Wade, T",NYY,,642180,SS,6,6,1,2,0,0,0,0,0,1,0,1,.333,.333,.333,.667,0,0,0,0,2,0,0,3,0,*.**,9,6
191,152,"Wilkins, A",TOR,,519421,1B,14,21,5,7,3,0,0,6,3,7,0,0,.333,.400,.476,.876,0,0,0,1,10,3,1,6,3,2.00,65,25
192,152,"Williams, N",TEX,,608384,OF,3,9,2,3,1,0,0,0,0,2,0,1,.333,.333,.444,.778,0,0,0,0,4,1,0,4,0,*.**,30,9
193,194,"Chisenhall, L",CLE,,502082,3B,20,55,4,18,8,1,0,5,5,10,0,0,.327,.383,.509,.892,0,0,1,0,28,9,3,20,11,1.82,106,61
194,194,"Donaldson, J",TOR,,518626,3B,21,55,8,18,1,0,6,12,7,14,0,1,.327,.403,.673,1.076,0,0,0,0,37,7,1,15,9,1.67,131,62
195,196,"Nunez, E",MIN,,456488,3B,18,52,6,17,4,0,1,6,1,3,4,2,.327,.345,.462,.807,0,1,0,1,24,5,0,14,19,0.74,68,55
196,197,"Infante, O",KC,,408299,2B,15,46,2,15,5,0,0,5,1,6,0,0,.326,.333,.435,.768,0,0,0,1,20,5,0,12,14,0.86,116,48
197,197,"Joyce, M",LAA,,459964,LF,18,46,8,15,4,0,2,4,4,8,2,0,.326,.385,.543,.928,0,1,0,1,25,6,0,13,11,1.18,117,52
198,199,"Correa, C",HOU,,621043,SS,20,43,7,14,1,0,2,5,3,11,2,0,.326,.370,.488,.858,0,0,0,0,21,3,3,13,8,1.63,95,46
199,200,"Lowrie, J",HOU,,476704,SS,16,40,5,13,4,1,1,2,3,9,0,0,.325,.372,.550,.922,0,0,0,0,22,6,0,10,8,1.25,89,43
200,201,"Garcia, A",CWS,,541645,DH,21,68,7,22,3,0,2,10,4,11,1,2,.324,.370,.456,.826,0,1,0,0,31,5,3,24,14,1.71,168,73
201,202,"Santana, D",MIN,,542454,SS,18,59,7,19,3,2,0,3,1,11,3,1,.322,.328,.441,.769,0,0,0,1,26,5,0,23,7,3.29,88,61
202,203,"Giavotella, J",LAA,,543213,2B,26,56,12,18,5,2,1,8,7,7,1,1,.321,.397,.536,.933,0,0,0,0,30,8,0,14,17,0.82,125,63
203,204,"Grossman, R",HOU,,543257,LF,21,53,11,17,2,0,1,4,6,11,0,2,.321,.383,.415,.798,0,0,0,1,22,3,3,16,13,1.23,122,60
204,204,"Pedroia, D",BOS,,456030,2B,20,53,5,17,3,0,1,8,6,6,1,0,.321,.390,.434,.824,0,0,0,0,23,4,2,19,13,1.46,92,59
205,204,"Perez, S",KC,,521692,C,17,53,8,17,5,0,1,10,1,5,0,0,.321,.345,.472,.817,0,1,0,0,25,6,2,22,11,2.00,146,55
206,207,"Carlin, L",OAK,,450192,C,16,25,5,8,1,0,1,8,7,7,0,0,.320,.455,.480,.935,0,0,0,1,12,2,1,9,3,3.00,79,33
207,207,"Urrutia, H",BAL,,625329,DH,15,25,3,8,2,0,1,7,3,2,0,0,.320,.379,.520,.899,0,0,0,1,13,3,2,13,5,2.60,44,29
208,209,"Bautista, J",TOR,,430832,RF,19,47,10,15,2,0,6,14,8,6,1,1,.319,.429,.745,1.173,0,1,0,0,35,8,0,16,10,1.60,122,56
209,209,"Orlando, P",KC,,449181,RF,24,47,6,15,3,1,1,9,2,9,1,0,.319,.360,.489,.849,0,1,0,0,23,5,0,16,7,2.29,150,50
210,211,"Ladendorf, T",OAK,,502285,2B,27,66,11,21,2,2,1,13,1,15,1,0,.318,.328,.455,.783,0,0,0,0,30,5,0,14,16,0.88,130,67
211,211,"Odor, R",TEX,,596059,2B,20,44,6,14,2,1,1,2,2,7,1,0,.318,.348,.477,.825,0,0,1,0,21,4,0,13,11,1.18,131,47
212,213,"Bloomquist, W",SEA,,217100,SS,18,41,4,13,4,0,0,3,2,3,0,1,.317,.349,.415,.763,0,0,0,0,17,4,1,20,6,3.33,97,43
213,214,"Pinto, J",MIN,,500887,C,8,19,0,6,1,0,0,0,1,4,0,0,.316,.350,.368,.718,0,0,0,0,7,1,3,7,5,1.40,32,20
214,215,"Goins, R",TOR,,572365,2B,28,54,9,17,5,1,2,7,6,13,0,1,.315,.383,.556,.939,0,0,0,0,30,8,2,23,3,7.67,130,60
215,216,"Martinez, J",DET,,502110,RF,24,67,14,21,4,0,5,11,8,13,0,0,.313,.403,.597,1.000,0,2,0,0,40,9,2,21,14,1.50,146,77
216,217,"Alfaro, J",TEX,,595751,C,12,16,3,5,1,1,0,4,0,3,0,0,.313,.313,.500,.813,0,0,0,0,8,2,1,4,5,0.80,52,16
217,217,"Gindl, C",TOR,,518725,RF,22,48,6,15,8,1,0,6,5,11,0,1,.313,.382,.521,.903,0,1,0,1,25,9,2,14,11,1.27,104,55
218,217,"Williams, M",NYY,,592863,CF,14,16,5,5,3,1,0,3,2,3,0,0,.313,.400,.625,1.025,0,1,0,1,10,4,1,5,5,1.00,32,20
219,220,"Cespedes, Y",DET,,493316,LF,22,61,13,19,3,1,5,11,1,10,1,0,.311,.323,.639,.962,0,0,0,0,39,9,0,14,18,0.78,94,62
220,221,"Castillo, R",BOS,,628329,CF,9,29,6,9,1,1,2,5,0,3,0,1,.310,.310,.621,.931,0,0,0,0,18,4,0,11,6,1.83,38,29
221,221,"Pujols, A",LAA,,405395,DH,21,58,8,18,2,0,5,19,3,6,0,0,.310,.338,.603,.942,0,1,0,3,35,7,3,20,20,1.00,153,65
222,221,"Thole, J",TOR,,489365,C,17,29,3,9,2,0,0,3,4,4,0,0,.310,.382,.379,.762,0,0,0,1,11,2,1,9,9,1.00,54,34
223,224,"Cruz, N",SEA,,443558,DH,22,55,7,17,0,0,4,10,8,7,0,0,.309,.394,.527,.921,0,1,0,2,29,4,2,14,21,0.67,222,66
224,225,"Rios, A",KC,,425567,RF,20,52,7,16,3,0,3,8,4,9,2,0,.308,.368,.538,.907,0,1,0,0,28,6,1,14,14,1.00,175,57
225,226,"Cabrera, M",CWS,,466320,LF,20,59,9,18,2,0,1,6,4,6,0,0,.305,.348,.390,.738,0,1,0,2,23,3,1,19,19,1.00,123,66
226,226,"Headley, C",NYY,,452104,3B,21,59,5,18,5,0,3,8,4,17,0,0,.305,.349,.542,.892,0,0,0,0,32,8,1,17,8,2.13,145,63
227,228,"Berry, Q",BOS,,450641,LF,14,23,3,7,3,0,0,3,1,4,1,0,.304,.333,.435,.768,0,0,0,0,10,3,1,6,7,0.86,35,24
228,228,"Colon, C",KC,,518568,2B,25,46,9,14,3,1,0,7,7,3,0,2,.304,.418,.413,.831,0,2,0,0,19,4,2,20,11,1.82,177,55
229,228,"Marte, K",SEA,,606466,SS,14,23,4,7,1,1,0,3,1,2,3,0,.304,.333,.435,.768,0,0,0,0,10,2,0,11,3,3.67,55,24
230,228,"Sands, J",CLE,,543742,LF,22,46,6,14,1,0,2,7,4,11,0,0,.304,.360,.457,.817,0,0,0,0,21,3,1,10,12,0.83,110,50
231,228,"Shaw, T",BOS,,543768,1B,10,23,4,7,2,0,1,3,1,7,1,1,.304,.333,.522,.855,0,0,0,0,12,3,0,3,6,0.50,42,24
232,233,"Fryer, E",MIN,,518700,C,16,33,4,10,2,1,1,7,2,3,0,1,.303,.343,.515,.858,0,0,1,0,17,4,0,10,11,0.91,52,36
233,234,"Herrmann, C",MIN,,543302,C,24,43,3,13,1,0,1,5,4,9,0,0,.302,.354,.395,.750,0,0,0,1,17,2,0,9,13,0.69,80,48
234,235,"Pearce, S",BAL,,456665,LF,17,53,8,16,1,0,5,10,1,4,0,0,.302,.339,.604,.943,0,2,0,0,32,6,2,20,15,1.33,80,56
235,236,"Bernard, W",DET,,592144,CF,15,20,4,6,1,1,0,4,3,6,3,0,.300,.391,.450,.841,0,0,0,0,9,2,1,6,3,2.00,44,23
236,236,"Kubitza, K",LAA,,605323,3B,24,40,6,12,1,1,1,3,3,13,1,1,.300,.349,.450,.799,0,0,1,0,18,3,1,8,9,0.89,89,44
237,236,"Marrero, D",BOS,,571918,SS,18,30,3,9,0,0,0,3,2,6,0,0,.300,.344,.300,.644,0,0,1,0,9,0,0,8,8,1.00,52,33
238,236,"Robinson, S",MIN,,453203,LF,19,50,7,15,4,0,0,2,5,8,1,3,.300,.364,.380,.744,0,0,0,0,19,4,1,17,11,1.55,86,55
239,236,"Stamets, E",LAA,,608715,SS,11,10,3,3,0,1,0,0,0,1,1,0,.300,.300,.500,.800,0,0,0,0,5,1,0,3,3,1.00,21,10
240,241,"Gose, A",DET,,543238,CF,24,67,12,20,4,3,0,7,5,19,6,2,.299,.356,.448,.804,0,1,1,0,30,7,0,19,10,1.90,134,74
241,242,"Reyes, J",TOR,,408314,SS,20,57,9,17,5,2,1,7,2,5,3,0,.298,.317,.509,.825,0,0,0,1,29,8,1,16,21,0.76,91,60
242,243,"Eaton, A",CWS,,594809,CF,17,47,6,14,2,0,0,4,9,11,5,1,.298,.441,.340,.781,0,3,1,0,16,2,0,14,9,1.56,148,60
243,244,"Canha, M",OAK,,592192,LF,29,74,13,22,7,0,6,13,4,23,0,0,.297,.342,.635,.977,0,1,0,0,47,13,0,13,16,0.81,206,79
244,244,"Lindor, F",CLE,,596019,SS,16,37,6,11,3,1,2,5,1,5,0,0,.297,.308,.595,.902,0,0,0,1,22,6,1,17,6,2.83,66,39
245,246,"Ramirez, A",CWS,,493351,SS,21,64,4,19,5,0,0,17,2,4,2,1,.297,.309,.375,.684,0,0,0,2,24,5,2,23,22,1.05,110,68
246,246,"Rua, R",TEX,,607387,LF,22,64,7,19,6,2,2,11,3,14,0,0,.297,.338,.547,.885,0,1,0,0,35,10,3,24,10,2.40,231,68
247,248,"Velez, E",TB,,464299,2B,14,17,2,5,0,0,0,1,1,1,0,0,.294,.333,.294,.627,0,0,0,0,5,0,0,7,4,1.75,24,18
248,249,"Nava, D",BOS,,537953,RF,17,41,7,12,3,0,1,4,10,7,0,0,.293,.453,.439,.892,0,2,0,0,18,4,2,14,10,1.40,105,53
249,250,"Hanigan, R",BOS,,452672,C,11,24,3,7,0,0,0,0,1,2,0,0,.292,.320,.292,.612,0,0,0,0,7,0,2,12,5,2.40,33,25
250,250,"Morales, K",KC,,434778,DH,25,72,6,21,5,0,3,8,4,17,0,0,.292,.329,.486,.815,0,0,0,0,35,8,0,22,12,1.83,248,76
251,250,"Rosales, A",TEX,,489267,2B,24,48,9,14,4,0,2,8,6,12,1,1,.292,.370,.500,.870,0,0,0,0,24,6,0,11,11,1.00,183,54
252,253,"Seager, K",SEA,,572122,3B,23,55,9,16,3,1,3,13,10,7,0,1,.291,.391,.545,.937,0,1,0,3,30,7,4,18,21,0.86,233,69
253,253,"Springer, G",HOU,,543807,RF,19,55,13,16,3,1,3,6,8,16,2,1,.291,.391,.545,.936,0,1,0,0,30,7,0,15,8,1.88,137,65
254,255,"Pompey, D",TOR,,592647,CF,22,62,8,18,3,2,1,4,5,13,3,1,.290,.343,.452,.795,0,0,1,0,28,6,1,17,16,1.06,136,68
255,256,"Rohlinger, R",CLE,,489262,2B,23,38,7,11,3,0,3,10,6,2,0,0,.289,.378,.605,.983,0,0,0,1,23,6,2,16,12,1.33,87,45
256,257,"Villar, J",HOU,,542340,SS,24,52,6,15,3,3,0,9,4,14,2,0,.288,.362,.462,.824,0,2,2,0,24,6,1,18,8,2.25,113,60
257,258,"Semien, M",OAK,,543760,SS,24,66,14,19,5,0,3,11,9,15,0,1,.288,.382,.500,.882,0,1,0,0,33,8,1,12,21,0.57,190,76
258,259,"Adams, L",KC,,572669,CF,10,14,5,4,0,0,1,1,0,7,1,0,.286,.286,.500,.786,0,0,0,0,7,1,0,1,2,0.50,44,14
259,259,"Arcia, F",NYY,,516472,C,12,14,1,4,1,0,0,1,0,2,0,0,.286,.286,.357,.643,0,0,0,0,5,1,1,7,2,3.50,19,14
260,259,"Betancourt, J",DET,,621598,IF,9,14,2,4,0,0,0,0,1,1,0,0,.286,.333,.286,.619,0,0,0,0,4,0,0,3,6,0.50,21,15
261,259,"Bianchi, J",BOS,,488703,SS,20,42,5,12,3,0,0,9,2,4,0,0,.286,.318,.357,.675,0,0,0,0,15,3,0,16,10,1.60,61,44
262,259,"Cabrera, E",BAL,,465784,SS,25,63,11,18,3,2,1,5,7,9,3,3,.286,.357,.444,.802,0,0,0,0,28,6,3,34,5,6.80,115,70
263,259,"Coyle, S",BOS,,592231,2B,8,7,0,2,1,0,0,1,3,3,1,0,.286,.500,.429,.929,0,0,0,0,3,1,0,1,1,1.00,25,10
264,259,"Dugas, T",NYY,,605214,OF,5,7,0,2,0,0,0,0,0,0,0,0,.286,.286,.286,.571,0,0,0,0,2,0,0,2,3,0.67,9,7
265,259,"Gaynor, W",DET,,571692,3B,7,7,3,2,0,0,1,1,1,0,0,0,.286,.444,.714,1.159,0,1,0,0,5,1,0,3,2,1.50,12,9
266,259,"Rodriguez, E",NYY,,453256,C,13,14,3,4,2,0,0,1,3,3,0,0,.286,.412,.429,.840,0,0,0,0,6,2,1,4,4,1.00,32,17
267,259,"Rodriguez, R",MIN,,471906,RF,4,7,0,2,0,0,0,0,0,2,0,0,.286,.286,.286,.571,0,0,0,0,2,0,0,2,1,2.00,11,7
268,259,"Verlander, B",DET,,595449,LF,5,7,0,2,0,0,0,1,0,4,0,0,.286,.286,.286,.571,0,0,0,0,2,0,0,0,1,0.00,18,7
269,259,"Young, C",NYY,,455759,RF,21,56,8,16,3,0,3,10,1,12,1,1,.286,.322,.500,.822,0,2,0,0,28,6,1,15,14,1.07,95,59
270,259,"Young, D",BAL,,430321,RF,18,56,6,16,0,1,2,5,3,11,0,0,.286,.322,.429,.751,0,0,0,0,24,3,0,13,16,0.81,93,59
271,272,"Holt, B",BOS,,571788,2B,20,46,8,13,0,0,0,3,11,6,6,0,.283,.421,.283,.704,0,0,0,0,13,0,0,13,14,0.93,108,57
272,272,"Miller, B",SEA,,543543,SS,20,46,10,13,5,2,2,8,6,11,1,0,.283,.370,.609,.979,0,1,0,1,28,9,1,12,12,1.00,180,54
273,274,"Cecchini, G",BOS,,594555,3B,14,39,2,11,2,0,0,7,0,10,1,1,.282,.282,.333,.615,0,0,0,0,13,2,3,13,8,1.63,63,39
274,274,"Wendle, J",OAK,,621563,2B,22,39,3,11,2,1,0,2,3,7,0,0,.282,.333,.385,.718,0,0,0,0,15,3,2,13,10,1.30,97,42
275,276,"Parmelee, C",BAL,,476633,RF,26,32,5,9,1,0,2,4,7,8,0,0,.281,.410,.500,.910,0,0,0,0,16,3,1,13,3,4.33,82,39
276,277,"Martin, L",TEX,,547982,CF,20,57,10,16,1,0,3,9,5,8,3,2,.281,.339,.456,.795,0,0,0,0,26,4,0,19,14,1.36,195,62
277,278,"Hoes, L",HOU,,543321,LF,17,25,8,7,1,0,0,2,3,7,1,0,.280,.379,.320,.699,0,1,0,0,8,1,0,6,5,1.20,52,29
278,278,"Saladino, T",CWS,,573135,SS,11,25,5,7,0,0,1,2,1,5,2,0,.280,.308,.400,.708,0,0,0,0,10,1,0,6,7,0.86,58,26
279,280,"Vargas, K",MIN,,573627,1B,22,68,8,19,2,0,4,10,5,14,0,0,.279,.329,.485,.814,0,0,0,0,33,6,4,27,12,2.25,124,73
280,281,"Aybar, E",LAA,,430947,SS,22,61,5,17,2,2,1,5,1,6,1,0,.279,.290,.426,.717,0,0,0,0,26,5,0,16,22,0.73,118,62
281,281,"Calhoun, K",LAA,,594777,RF,22,61,9,17,1,0,1,7,4,10,1,0,.279,.333,.344,.678,0,1,0,0,21,2,0,12,22,0.55,140,66
282,283,"Borbon, J",BAL,,474865,CF,17,18,3,5,1,0,0,3,0,3,2,0,.278,.278,.333,.611,0,0,0,0,6,1,0,3,7,0.43,25,18
283,283,"Naquin, T",CLE,,571980,CF,8,18,0,5,0,0,0,0,0,6,0,0,.278,.278,.278,.556,0,0,0,0,5,0,1,7,1,7.00,36,18
284,285,"Moreland, M",TEX,,519048,1B,16,47,6,13,1,0,3,9,1,12,0,0,.277,.306,.489,.795,0,1,0,0,23,4,1,14,9,1.56,163,49
285,286,"Clevenger, S",BAL,,502182,C,22,40,4,11,3,0,0,6,1,5,0,0,.275,.286,.350,.636,0,0,0,1,14,3,1,13,13,1.00,56,42
286,287,"Longoria, E",TB,,446334,3B,21,51,8,14,1,0,3,10,2,18,0,0,.275,.310,.471,.781,0,2,0,3,24,4,0,7,15,0.47,114,58
287,288,"Berti, J",TOR,,542932,2B,5,11,3,3,0,1,0,1,0,0,0,0,.273,.273,.455,.727,0,0,0,0,5,1,0,5,3,1.67,15,11
288,288,"Fuentes, R",KC,,571681,LF,15,22,3,6,3,0,0,2,1,5,2,0,.273,.304,.409,.713,0,0,0,0,9,3,0,8,3,2.67,65,23
289,288,"Gomes, Y",CLE,,543228,C,18,44,5,12,3,0,2,7,6,14,0,0,.273,.396,.477,.873,0,3,0,0,21,5,1,14,5,2.80,113,53
290,288,"Hoying, J",TEX,,592419,LF,14,33,4,9,1,0,1,5,2,11,1,1,.273,.314,.394,.708,0,0,0,0,13,2,0,5,8,0.63,99,35
291,288,"Johnson, S",LAA,,582473,2B,12,11,2,3,0,0,0,0,2,5,0,1,.273,.385,.273,.657,0,0,0,0,3,0,0,2,1,2.00,38,13
292,288,"Judge, A",NYY,,592450,RF,17,22,6,6,1,0,1,5,6,9,1,0,.273,.429,.455,.883,0,0,0,0,10,2,0,4,3,1.33,70,28
293,288,"Lucas, E",TEX,,448296,2B,23,44,7,12,1,1,0,6,4,15,0,0,.273,.327,.341,.667,0,0,1,1,15,2,0,9,10,0.90,152,50
294,288,"Mauer, J",MIN,,408045,1B,16,44,4,12,3,0,1,5,5,7,0,0,.273,.347,.409,.756,0,0,0,0,18,4,1,14,12,1.17,82,49
295,288,"Meneses, H",MIN,,542344,3B,10,11,0,3,0,0,0,1,0,1,0,0,.273,.273,.273,.545,0,0,0,0,3,0,0,3,4,0.75,13,11
296,297,"Butler, B",OAK,,456714,DH,22,59,11,16,4,0,5,15,9,13,0,0,.271,.362,.593,.956,1,0,0,1,35,9,1,16,16,1.00,167,69
297,298,"Bogaerts, X",BOS,,593428,SS,20,48,6,13,3,0,2,9,8,6,0,0,.271,.368,.458,.827,0,0,0,1,22,5,1,16,15,1.07,99,57
298,298,"Gregorius, D",NYY,,544369,SS,20,48,4,13,5,2,0,6,2,11,1,0,.271,.308,.458,.766,0,1,0,1,22,7,1,15,11,1.36,112,52
299,300,"Lennerton, J",DET,,444952,1B,21,37,5,10,3,0,0,8,6,13,0,0,.270,.356,.351,.707,0,0,0,2,13,3,0,9,7,1.29,91,45
300,300,"Tolleson, S",TOR,,476270,2B,20,37,10,10,4,0,3,7,3,12,2,0,.270,.341,.622,.963,0,1,0,0,23,7,1,11,5,2.20,95,41
301,302,"Arcia, O",MIN,,542455,LF,17,52,5,14,3,1,1,7,0,13,0,0,.269,.269,.423,.692,0,0,0,0,22,5,1,15,11,1.36,83,52
302,302,"Figueroa, C",NYY,,502676,2B,23,26,3,7,1,0,0,1,1,4,0,0,.269,.321,.308,.629,0,1,0,0,8,1,0,9,6,1.50,41,28
303,304,"Casilla, A",TB,,458210,2B,17,30,3,8,2,1,0,3,2,7,0,1,.267,.303,.400,.703,0,0,0,1,12,3,0,9,7,1.29,55,33
304,304,"Davis, R",DET,,434658,CF,21,60,8,16,4,1,0,6,5,13,4,1,.267,.313,.367,.680,0,0,0,2,22,5,1,19,15,1.27,116,67
305,304,"Jones, J",SEA,,571825,CF,12,30,10,8,1,1,0,6,3,2,3,0,.267,.324,.367,.690,0,0,0,1,11,2,1,17,5,3.40,94,34
306,304,"Rodriguez, A",NYY,,121347,DH,19,45,6,12,1,0,3,4,8,13,0,0,.267,.377,.489,.866,0,0,0,0,22,4,0,11,9,1.22,124,53
307,308,"Schierholtz, N",TEX,,435625,RF,13,34,4,9,0,0,0,3,2,7,1,0,.265,.324,.265,.589,0,1,0,0,9,0,1,11,8,1.38,105,37
308,308,"Soto, G",CWS,,434567,C,17,34,4,9,3,0,1,6,9,8,0,0,.265,.419,.441,.860,0,0,0,0,15,4,2,9,10,0.90,115,43
309,310,"Pillar, K",TOR,,607680,CF,18,53,9,14,4,0,2,7,2,5,1,2,.264,.304,.453,.756,0,1,1,0,24,6,1,22,14,1.57,88,57
310,311,"Lara, J",SEA,,570797,1B,12,19,4,5,0,0,1,1,2,4,0,0,.263,.333,.421,.754,0,0,0,0,8,1,0,4,6,0.67,57,21
311,311,"Ramirez, H",BOS,,434670,LF,20,57,4,15,5,0,1,12,1,5,0,0,.263,.283,.404,.687,0,1,0,1,23,6,4,29,13,2.23,78,60
312,313,"Holt, T",CLE,,534627,CF,18,42,8,11,1,1,0,8,5,8,3,1,.262,.340,.333,.674,0,0,0,0,14,2,1,20,4,5.00,100,47
313,314,"De Aza, A",BAL,,457477,LF,16,46,9,12,1,1,3,10,3,6,1,0,.261,.314,.522,.835,0,1,0,1,24,5,3,16,16,1.00,79,51
314,314,"Martinez, M",CLE,,492841,2B,27,46,5,12,3,0,1,6,1,6,3,2,.261,.277,.391,.668,0,0,0,0,18,4,0,12,16,0.75,77,47
315,314,"Moss, B",CLE,,461235,RF,16,46,5,12,3,1,5,10,2,16,0,0,.261,.292,.696,.987,0,0,0,0,32,9,1,6,13,0.46,108,48
316,317,"Drew, S",NYY,,452220,2B,22,54,5,14,3,0,3,9,4,9,0,0,.259,.310,.481,.792,0,0,0,0,26,6,1,16,16,1.00,110,58
317,317,"Kivlehan, P",SEA,,623182,3B,18,27,3,7,1,0,1,4,0,9,0,0,.259,.259,.407,.667,0,0,0,0,11,2,0,5,6,0.83,94,27
318,317,"Sandoval, P",BOS,,467055,3B,19,54,5,14,4,0,1,4,0,9,0,1,.259,.273,.389,.662,0,1,0,0,21,5,3,16,18,0.89,74,55
